 -0.032,0.059,1.012,-3.17,18.14,-41.09
 -0.155,0.130,1.074,2.97,-16.75,-19.87
 -0.003,0.055,0.931,33.32,-36.96,4.77
 0.065,0.111,0.968,24.23,-30.21,28.37
 0.019,0.124,0.997,37.43,-4.76,2.80
 -0.059,0.204,0.959,54.31,7.66,5.58
 -0.036,0.222,0.943,44.67,9.05,6.49
 -0.070,0.259,1.000,20.92,11.61,-0.55
 -0.102,0.220,0.861,3.05,-11.93,2.57
 -0.002,0.236,0.951,2.39,-17.99,-5.72
 -0.003,0.233,0.916,12.41,-6.56,-25.06
 -0.366,0.180,0.445,-63.78,89.69,-27.82
 -0.321,-0.092,1.407,-160.84,88.21,-88.31
 -0.096,-0.020,1.017,-29.57,-68.97,60.05
 -0.075,0.119,1.032,-8.94,-38.36,31.31
 -0.072,0.027,0.980,-1.07,-9.45,24.24
 -0.063,0.029,0.984,0.03,-0.43,9.39
 -0.067,0.018,0.986,-1.52,-0.41,-0.93
 -0.093,0.029,1.005,0.59,16.87,-8.32
 -0.034,0.029,0.972,0.36,49.72,-2.17
 -0.038,0.052,1.072,27.57,45.51,-76.63
 -0.096,0.075,0.999,8.15,7.61,3.97
 -0.274,0.001,0.918,4.44,8.74,-12.53
 -0.096,0.076,1.032,-4.08,3.85,-4.55
 -0.178,0.041,0.980,-1.50,-0.45,0.82
 -0.197,0.034,0.968,-1.15,0.39,-1.50
 -0.159,0.046,0.999,-2.76,5.10,-4.12
 -0.173,0.044,0.983,-0.18,4.72,-0.09
 -0.178,0.040,0.983,-2.25,1.60,-4.89
 -0.178,0.043,0.981,0.47,0.44,-1.42
 -0.179,0.042,0.985,-0.31,2.52,1.42
 -0.178,0.043,0.984,2.42,1.06,1.03
 -0.181,0.044,0.982,-0.55,1.55,-0.86
 -0.181,0.043,0.984,-1.98,2.09,0.47
 -0.181,0.045,0.984,1.24,1.02,1.12
 -0.229,-0.290,0.834,-7.58,5.15,-4.44
 -0.159,-0.011,0.973,-6.29,-9.82,-12.03
 -0.152,0.032,1.001,-0.86,-12.27,-9.55
 -0.176,0.010,0.976,-1.34,-7.43,-11.09
 -0.122,0.010,0.994,1.38,-3.84,-6.79
 -0.149,0.002,0.976,-1.23,-14.97,-3.59
 -0.211,0.025,1.004,0.95,-33.46,-8.24
 -0.258,0.068,0.949,-0.70,-55.59,9.93
 -0.046,0.015,0.996,-3.08,-18.34,4.92
 -0.051,0.021,0.999,-2.35,-4.16,30.98
 -0.049,0.015,1.000,0.41,-0.48,7.90
 -0.046,0.021,0.997,0.28,0.29,-2.09
 -0.049,0.018,0.997,-0.52,0.12,0.37
 -0.049,0.017,0.996,0.30,-0.54,-3.35
 -0.046,0.020,1.000,0.99,-1.17,-2.20
 -0.046,0.015,0.997,0.49,-1.77,-3.24
 -0.046,0.018,0.999,0.40,2.50,-2.18
 -0.048,0.018,0.997,-0.00,0.20,1.24
 -0.046,0.015,0.998,0.51,0.76,3.82
 -0.047,0.014,0.998,0.72,1.70,3.53
 -0.043,0.009,0.999,2.65,2.44,-2.66
 -0.048,0.022,0.999,-1.42,1.02,-6.18
 -0.047,0.015,1.000,-0.27,0.08,2.32
 -0.046,0.016,0.998,-0.18,0.65,1.08
 -0.049,0.018,0.998,-0.39,1.73,3.74
 -0.047,0.018,0.997,-0.62,0.70,3.39
 -0.050,0.016,0.996,-0.83,-0.68,3.45
 -0.048,0.016,0.997,-0.54,-0.11,1.11
 -0.048,0.018,0.998,-0.63,0.14,-2.95
 -0.048,0.014,0.997,-1.63,-1.60,-0.81
 -0.047,0.019,0.998,0.11,0.19,0.61
 -0.048,0.016,0.998,0.18,-2.55,1.99
 -0.051,0.018,0.998,0.94,1.03,1.60
 -0.049,0.019,0.996,-0.09,0.26,2.36
 -0.047,0.018,0.996,-1.40,-1.95,3.50
 -0.050,0.016,1.000,0.27,1.09,1.29
 -0.049,0.016,0.996,0.31,0.84,2.46
 -0.049,0.017,0.997,1.25,0.42,-2.96
 -0.046,0.018,0.997,-0.32,0.92,0.37
 -0.050,0.016,0.997,0.31,0.51,2.48
 -0.048,0.017,0.998,-1.58,-0.69,-3.33
 -0.048,0.016,0.997,-2.61,0.51,-4.42
 -0.047,0.017,0.995,-0.62,-0.78,-1.39
 -0.046,0.017,0.996,0.76,0.23,0.69
 -0.051,0.019,0.999,0.04,0.90,1.62
 -0.049,0.016,0.997,0.83,0.38,1.79
 -0.051,0.017,0.997,-3.49,-1.48,1.20
 -0.048,0.015,0.998,-1.64,-0.22,-0.11
 -0.049,0.018,0.996,0.25,-0.86,-2.27
 -0.047,0.015,0.997,0.71,0.44,-0.24
 -0.047,0.018,0.998,-1.89,-2.38,-2.78
 -0.052,0.017,0.998,-1.37,-0.72,-0.11
 -0.047,0.016,0.997,-0.24,0.27,0.08
 -0.049,0.017,0.999,-1.19,1.87,-1.14
 -0.049,0.017,0.998,-1.68,-1.91,1.08
 -0.047,0.017,0.998,0.90,0.67,0.52
 -0.047,0.018,0.999,-0.22,0.50,-1.12
 -0.047,0.017,0.996,-2.67,-0.97,-4.18
 -0.046,0.018,1.000,-3.75,-1.59,-2.20
 -0.048,0.016,0.996,-2.17,-0.99,-0.95
 -0.048,0.020,0.997,0.77,1.96,-1.27
 -0.049,0.016,0.997,-2.23,0.87,-1.45
 -0.048,0.016,0.996,0.33,-0.85,-3.57
 -0.046,0.019,0.996,-1.67,-1.75,0.15
 -0.050,0.016,0.998,0.72,1.28,0.47
 -0.049,0.017,0.996,0.39,1.97,0.60
 -0.049,0.018,1.000,-2.52,-0.32,-4.09
 -0.049,0.018,0.998,-1.01,-2.21,-2.90
 -0.048,0.018,0.998,1.27,-1.26,-0.39
 -0.050,0.015,0.999,1.38,-1.90,-2.63
 -0.049,0.015,1.000,-0.03,0.75,-1.94
 -0.050,0.021,1.000,1.73,-0.80,0.16
 -0.049,0.016,0.997,-1.00,0.03,-0.87
 -0.049,0.016,0.996,0.38,-1.56,3.23
 -0.046,0.018,0.998,-2.22,-1.54,0.88
 -0.050,0.016,0.997,0.33,-1.25,0.45
 -0.049,0.018,0.996,0.78,1.33,0.21
 -0.049,0.018,0.998,0.48,1.42,3.63
 -0.049,0.016,0.998,-1.09,1.01,1.25
 -0.046,0.016,0.999,-2.73,-0.58,0.79
 -0.048,0.017,0.998,-3.06,2.26,1.73
 -0.049,0.017,1.000,-0.02,0.15,4.53
 -0.047,0.019,0.999,-0.29,-0.36,2.04
 -0.050,0.016,0.999,-0.94,-0.52,-3.03
 -0.049,0.019,0.998,-0.47,-2.14,-0.08
 -0.049,0.019,0.997,-1.11,0.25,0.91
 -0.046,0.016,0.997,-1.99,-2.44,-2.43
 -0.050,0.015,0.996,-0.90,-2.44,-2.12
 -0.049,0.017,0.998,-0.43,-1.10,-4.46
 -0.048,0.016,0.999,-2.55,1.21,-0.40
 -0.050,0.018,0.998,-0.40,2.45,3.13
 -0.050,0.020,0.998,-1.05,-1.04,-1.91
 -0.049,0.018,0.998,-0.98,-2.77,0.15
 -0.047,0.017,1.000,0.56,-0.95,2.30
 -0.048,0.017,0.998,-1.91,0.91,-0.09
 -0.051,0.015,0.997,0.46,-1.61,0.32
 -0.049,0.018,0.996,1.55,-0.42,4.43
 -0.049,0.017,0.998,-0.14,-2.21,-0.62
 -0.047,0.016,0.999,0.36,0.65,0.87
 -0.051,0.015,0.998,-0.13,-1.31,-1.71
 -0.049,0.017,0.995,0.23,1.13,2.88
 -0.050,0.018,0.998,0.06,-2.34,-1.93
 -0.050,0.018,0.997,-1.95,0.36,0.54
 -0.049,0.019,0.999,1.10,0.45,3.49
 -0.049,0.018,1.000,-0.04,-0.64,4.25
 -0.048,0.017,0.996,-0.56,-0.03,-0.09
 -0.049,0.017,0.998,0.12,-0.44,3.95
 -0.046,0.017,1.000,1.78,-0.09,2.76
 -0.049,0.019,0.998,1.71,-0.76,-0.60
 -0.052,0.018,0.999,0.41,2.20,1.91
 -0.048,0.019,0.996,-0.90,-0.38,2.07
 -0.053,0.018,0.996,-0.58,1.38,5.35
 -0.049,0.017,0.998,0.43,-0.48,0.80
 -0.049,0.016,1.000,1.42,-1.04,-2.33
 -0.049,0.020,0.998,2.19,-1.25,0.06
 -0.049,0.016,0.998,-0.43,-1.71,0.43
 -0.048,0.018,0.997,-1.41,-1.01,2.87
 -0.049,0.018,0.996,-0.19,0.71,1.72
 -0.047,0.018,0.997,-0.35,-0.82,0.65
 -0.048,0.020,0.997,-1.84,-0.53,-0.63
 -0.051,0.019,0.998,0.08,1.04,-2.09
 -0.049,0.017,0.998,-0.08,-1.47,-0.57
 -0.049,0.018,0.996,1.87,-1.02,1.67
 -0.049,0.018,0.996,-1.86,-1.47,-1.95
 -0.049,0.022,0.997,1.64,-0.11,1.99
 -0.048,0.021,0.998,2.06,0.23,-1.53
 -0.050,0.023,0.998,1.78,-1.15,-0.43
 -0.051,0.023,0.996,2.90,-0.93,1.85
 -0.048,0.026,0.994,2.23,0.80,2.14
 -0.040,0.018,1.006,5.40,2.50,10.81
 0.060,0.092,1.080,14.17,35.07,-65.74
 -0.034,0.075,1.013,14.80,4.87,4.26
 -0.208,0.008,0.909,13.03,6.73,-9.52
 -0.042,0.080,1.035,-7.88,1.11,-2.50
 -0.077,0.061,1.013,7.47,1.79,0.32
 -0.126,0.046,0.964,3.53,1.65,-0.40
 -0.098,0.053,1.003,-3.64,1.91,1.47
 -0.097,0.057,0.997,3.94,3.20,-4.65
 -0.110,0.055,0.985,-1.33,1.42,0.49
 -0.104,0.054,0.997,-0.49,-0.71,-0.73
 -0.107,0.060,0.988,0.62,2.29,3.05
 -0.106,0.057,0.995,0.82,4.56,-0.01
 -0.108,0.059,0.990,1.63,2.37,-0.56
 -0.106,0.060,0.993,-2.32,-0.23,1.57
 -0.109,0.055,0.994,-0.80,-0.80,0.61
 -0.112,0.058,0.989,2.18,2.48,4.80
 -0.110,0.059,0.993,0.14,-0.61,-1.47
 -0.107,0.059,0.994,-1.08,2.30,0.92
 -0.107,0.060,0.992,-2.07,1.50,4.19
 -0.111,0.059,0.992,-0.34,-2.01,-1.30
 -0.111,0.057,0.990,-0.28,-1.56,3.65
 -0.109,0.059,0.992,-0.31,0.01,1.09
 -0.108,0.060,0.995,-2.37,-1.54,-3.13
 -0.114,0.058,0.991,-1.62,1.22,-2.95
 -0.111,0.057,0.991,0.11,0.89,0.18
 -0.110,0.060,0.993,0.26,-0.15,-1.58
 -0.113,0.060,0.993,1.46,-1.04,3.51
 -0.114,0.059,0.994,0.23,-1.38,0.09
 -0.108,0.061,0.994,-0.27,1.37,3.54
 -0.110,0.060,0.994,-1.06,-0.18,-1.39
 -0.113,0.059,0.994,-0.73,1.56,1.10
 -0.114,0.058,0.991,0.09,-2.42,0.63
 -0.111,0.062,0.993,-0.13,1.10,0.11
 -0.114,0.060,0.990,0.26,-0.43,-1.19
 -0.112,0.060,0.993,-2.59,0.24,-1.51
 -0.114,0.057,0.991,-1.03,-0.17,-1.07
 -0.115,0.059,0.989,-3.00,-0.61,-0.51
 -0.114,0.061,0.986,1.87,-0.55,2.37
 -0.117,0.061,0.994,1.42,0.92,-1.04
 -0.113,0.066,0.991,1.85,0.85,-0.37
 -0.113,0.061,0.992,0.65,0.89,0.26
 -0.115,0.059,0.988,-1.48,-0.32,1.75
 -0.117,0.062,0.992,1.00,0.81,-0.55
 -0.115,0.063,0.991,1.29,0.20,-2.64
 -0.116,0.060,0.992,-0.49,0.45,1.10
 -0.115,0.060,0.990,-1.34,1.11,-1.94
 -0.140,0.048,0.968,-4.43,-0.44,6.15
 -0.111,0.049,0.995,-4.11,-0.06,4.83
 -0.108,0.046,0.992,-1.74,2.94,-4.38
 -0.154,0.080,0.991,0.18,5.72,-10.70
 -0.114,0.056,0.996,3.38,5.66,-9.23
 -0.130,0.047,0.990,4.16,7.79,-10.41
 -0.138,0.047,0.994,4.06,9.11,-14.07
 -0.151,0.054,0.985,5.43,17.20,-5.88
 -0.174,0.058,0.986,3.36,13.15,1.33
 -0.190,0.060,0.984,4.04,10.46,5.27
 -0.147,0.070,0.996,0.32,14.65,9.56
 -0.198,0.076,0.971,4.32,13.18,6.70
 -0.210,0.077,0.978,2.20,16.36,9.78
 -0.193,0.077,0.996,1.34,36.42,4.36
 -0.264,0.085,0.965,2.49,36.74,-1.31
 -0.289,0.084,0.956,7.11,34.52,-7.69
 -0.323,0.085,0.954,7.01,35.48,-7.04
 -0.355,0.088,0.935,7.08,30.28,-1.57
 -0.353,0.092,0.931,1.84,26.17,5.70
 -0.361,0.104,0.924,3.26,25.78,-2.11
 -0.404,0.098,0.917,3.44,24.79,1.77
 -0.426,0.104,0.902,2.33,19.91,-0.66
 -0.431,0.103,0.903,3.83,26.35,-7.97
 -0.463,0.101,0.881,3.59,27.07,-8.98
 -0.482,0.101,0.866,5.52,20.80,-8.18
 -0.491,0.101,0.864,4.69,19.81,-5.80
 -0.511,0.107,0.857,4.71,18.60,-5.92
 -0.521,0.105,0.855,1.40,14.52,-2.96
 -0.530,0.106,0.831,3.51,12.44,-3.73
 -0.536,0.108,0.842,1.30,3.58,2.38
 -0.565,0.104,0.840,5.79,10.53,-0.02
 -0.541,0.109,0.832,-0.39,4.63,5.30
 -0.532,0.113,0.848,-0.67,2.47,2.84
 -0.537,0.113,0.829,0.59,12.93,-2.27
 -0.571,0.114,0.817,-1.51,2.91,3.15
 -0.553,0.112,0.840,0.32,3.70,1.16
 -0.562,0.112,0.826,1.97,-2.45,-0.74
 -0.555,0.111,0.835,-1.07,-4.54,-0.19
 -0.553,0.104,0.828,2.44,-0.95,-0.67
 -0.558,0.105,0.833,1.60,-2.17,-0.46
 -0.556,0.108,0.836,2.30,-2.02,-3.29
 -0.554,0.106,0.840,1.96,1.05,-4.89
 -0.557,0.106,0.826,3.16,6.74,-1.25
 -0.552,0.102,0.829,3.89,1.82,-1.26
 -0.549,0.100,0.840,6.52,3.11,-5.30
 -0.556,0.101,0.824,2.53,-0.91,-2.22
 -0.558,0.101,0.838,-1.27,-5.72,-2.68
 -0.548,0.095,0.836,-6.84,-9.21,-4.47
 -0.542,0.091,0.845,-5.16,-9.13,-1.67
 -0.541,0.086,0.845,-7.12,-8.90,-3.99
 -0.527,0.068,0.856,-16.59,-10.91,-5.68
 -0.520,0.041,0.859,-27.29,-18.46,-8.60
 -0.498,0.026,0.880,-41.41,-24.24,-16.66
 -0.488,0.007,0.887,-67.73,-33.12,-29.98
 -0.451,-0.042,0.905,-68.12,-45.50,-25.84
 -0.410,-0.151,0.890,-32.95,-29.22,-11.68
 -0.388,-0.177,0.895,-19.37,-28.33,-6.22
 -0.354,-0.185,0.914,-20.11,-49.28,-3.06
 -0.315,-0.193,0.932,-17.19,-42.39,-0.69
 -0.290,-0.198,0.944,-9.63,-34.97,-1.22
 -0.260,-0.205,0.962,-14.98,-32.76,1.82
 -0.232,-0.237,0.949,-38.88,-26.55,1.23
 -0.238,-0.274,0.943,-23.51,-16.35,1.36
 -0.246,-0.260,0.927,24.31,16.71,-0.23
 -0.255,-0.218,0.923,51.60,25.88,-0.32
 -0.289,-0.165,0.938,60.52,26.87,-3.94
 -0.310,-0.106,0.953,49.87,15.54,3.83
 -0.313,-0.086,0.947,29.63,25.39,5.32
 -0.334,-0.060,0.986,33.25,23.90,4.60
 -0.368,-0.048,0.959,45.49,15.27,-0.34
 -0.365,0.026,0.951,47.13,-6.33,-0.64
 -0.307,0.027,0.898,38.71,-13.33,9.23
 -0.305,0.087,0.917,27.00,-1.28,12.62
 -0.321,0.087,0.909,29.94,-2.91,-4.87
 -0.323,0.123,0.931,36.14,-5.73,-19.83
 -0.329,0.161,0.948,36.72,-12.09,-11.37
 -0.331,0.170,0.935,11.86,-9.98,-0.57
 -0.291,0.186,0.947,4.29,-22.09,8.17
 -0.348,0.180,0.973,-0.11,-24.93,11.37
 -0.298,0.174,0.970,-4.19,-24.60,20.74
 -0.234,0.182,0.961,-10.50,-23.14,20.49
 -0.218,0.170,0.982,-19.58,-18.70,5.96
 -0.204,0.130,0.965,-37.95,-15.37,-0.88
 -0.157,0.073,0.987,-70.63,-25.93,-12.01
 -0.166,0.013,0.988,-64.21,-22.62,-5.73
 -0.150,-0.029,0.987,-43.59,-18.92,-1.25
 -0.125,-0.052,0.994,-31.69,-25.02,-5.42
 -0.084,-0.067,0.999,-17.82,-30.70,-5.86
 -0.075,-0.067,1.011,-5.58,-27.40,-3.40
 -0.065,-0.082,0.972,0.00,-36.26,0.96
 -0.027,-0.071,1.011,-1.95,-42.34,3.71
 0.009,-0.085,0.974,-5.02,-41.68,6.30
 0.074,-0.089,0.992,-11.22,-39.19,11.01
 0.111,-0.096,0.987,-9.12,-44.29,9.00
 0.133,-0.106,0.963,-10.64,-42.48,4.09
 0.159,-0.119,0.971,-6.43,-31.52,6.58
 0.137,-0.104,1.036,4.53,-24.27,4.92
 0.215,-0.111,0.932,3.72,-28.62,4.72
 0.225,-0.111,0.955,0.38,-23.08,3.14
 0.244,-0.120,0.924,2.74,3.63,2.65
 0.274,-0.103,0.938,7.08,7.69,6.31
 0.220,-0.114,0.916,17.28,10.76,-2.47
 0.241,-0.069,0.990,19.45,-16.80,2.51
 0.255,-0.081,0.879,9.18,-25.45,9.77
 0.258,-0.068,0.965,-1.95,0.74,2.94
 0.259,-0.070,0.952,2.67,-13.87,4.19
 0.290,-0.092,0.944,3.60,-19.14,16.97
 0.319,-0.074,0.922,1.55,-4.85,14.84
 0.284,-0.077,0.936,4.57,-1.63,2.29
 0.298,-0.070,0.949,3.63,-3.30,-3.28
 0.254,-0.088,0.958,0.27,-4.68,0.23
 0.313,-0.065,0.943,7.87,-10.55,-10.84
 0.328,-0.062,0.947,3.43,-18.40,-5.88
 0.344,-0.062,0.923,-7.62,-34.20,-4.01
 0.379,-0.060,0.918,-3.49,-24.14,-5.05
 0.367,-0.065,0.909,-6.36,-6.45,-3.19
 0.391,-0.086,0.929,-5.47,0.38,11.33
 0.371,-0.085,0.905,-0.07,-5.87,8.41
 0.381,-0.079,0.921,3.29,-8.07,3.92
 0.393,-0.066,0.924,1.58,-10.23,3.97
 0.366,-0.064,0.949,7.57,-20.70,8.39
 0.428,-0.076,0.899,8.76,-20.44,5.64
 0.434,-0.065,0.884,2.35,-18.09,0.31
 0.445,-0.070,0.881,1.10,-12.48,2.80
 0.446,-0.076,0.885,-1.53,10.66,3.21
 0.416,-0.074,0.890,-1.12,29.18,0.56
 0.386,-0.075,0.908,-0.87,54.26,0.39
 0.345,-0.077,0.912,1.68,63.56,-3.43
 0.289,-0.066,0.955,0.18,29.31,-1.45
 0.300,-0.068,0.954,-1.03,32.47,-3.64
 0.252,-0.067,0.963,-2.71,38.90,-7.02
 0.209,-0.067,0.972,-0.95,49.27,-8.05
 0.176,-0.058,0.977,1.66,36.35,-3.82
 0.113,-0.049,0.984,7.74,38.05,1.21
 0.082,-0.035,1.007,14.90,60.21,-4.32
 0.018,-0.026,0.991,9.02,44.48,-9.73
 -0.008,-0.020,1.004,5.48,34.99,-8.77
 -0.022,-0.008,1.004,15.80,45.43,-12.01
 -0.080,0.005,0.982,19.87,39.08,-12.80
 -0.097,0.016,0.995,13.55,31.56,-12.77
 -0.141,0.030,0.982,12.67,40.25,-7.44
 -0.164,0.031,0.974,10.91,36.86,-5.50
 -0.199,0.051,1.000,6.61,47.90,-7.34
 -0.245,0.043,0.961,5.40,36.34,-8.27
 -0.274,0.060,0.968,7.87,20.18,-3.45
 -0.276,0.069,0.976,6.30,4.37,-1.19
 -0.285,0.087,0.972,8.80,11.49,1.21
 -0.305,0.079,0.954,9.69,11.42,1.32
 -0.287,0.077,0.940,5.52,12.49,3.79
 -0.280,0.068,0.934,4.46,13.94,1.35
 -0.289,0.075,0.935,4.26,12.00,0.68
 -0.306,0.085,0.944,3.76,13.61,-8.83
 -0.327,0.088,0.944,-3.72,4.25,-11.48
 -0.343,0.079,0.949,-6.62,10.70,-15.49
 -0.354,0.052,0.942,-17.53,13.68,-10.33
 -0.362,0.023,0.930,-26.82,8.50,-7.65
 -0.374,0.002,0.935,-31.47,11.45,-11.98
 -0.372,-0.034,0.922,-35.02,9.49,-12.44
 -0.382,-0.059,0.927,-21.78,5.68,-9.54
 -0.371,-0.074,0.903,-16.79,10.18,-11.58
 -0.401,-0.101,0.902,-20.07,8.12,-9.83
 -0.392,-0.099,0.947,-17.02,7.36,-6.28
 -0.411,-0.117,0.917,-18.16,1.31,-3.91
 -0.404,-0.134,0.922,-27.76,-0.51,-9.67
 -0.387,-0.175,0.900,-24.50,-3.81,-0.39
 -0.381,-0.189,0.905,-17.92,-9.08,-0.73
 -0.386,-0.151,0.922,-6.86,-7.63,8.05
 -0.364,-0.186,0.887,-3.07,-16.98,4.75
 -0.353,-0.173,0.928,-1.25,-25.57,9.36
 -0.331,-0.181,0.935,-10.07,-42.27,7.81
 -0.278,-0.190,0.939,-12.95,-41.46,10.43
 -0.246,-0.191,0.949,-3.70,-42.86,11.22
 -0.226,-0.192,0.956,-4.00,-39.86,7.97
 -0.195,-0.190,0.973,-1.58,-41.72,8.67
 -0.174,-0.194,0.977,4.34,-36.24,13.87
 -0.125,-0.181,0.959,1.02,-36.05,12.45
 -0.093,-0.182,0.975,4.33,-40.62,7.35
 -0.061,-0.180,0.980,5.25,-34.75,3.80
 -0.033,-0.166,0.984,8.07,-31.66,4.50
 -0.029,-0.146,0.989,15.99,-35.10,1.94
 0.031,-0.098,1.012,36.37,-14.98,-3.61
 0.040,-0.042,1.021,36.42,-18.82,0.58
 0.056,0.009,1.012,46.91,-20.81,10.94
 0.081,0.076,1.010,86.06,-8.56,36.75
 0.099,0.127,0.913,80.38,-3.87,43.14
 0.129,0.216,0.966,47.18,1.58,12.55
 0.090,0.253,0.992,40.57,12.27,-16.30
 0.059,0.304,0.987,51.77,31.55,-29.06
 0.016,0.339,0.942,53.98,52.31,-27.33
 0.026,0.282,0.889,31.68,48.33,-29.25
 -0.109,0.370,0.927,10.18,58.70,-50.41
 -0.140,0.302,0.886,2.09,74.59,-50.89
 -0.306,0.338,0.885,-4.25,75.02,-39.91
 -0.310,0.299,0.890,-39.37,55.96,-24.11
 -0.380,0.271,0.888,-63.81,60.94,-10.75
 -0.428,0.234,0.883,-56.12,55.22,1.49
 -0.417,0.157,0.887,-66.81,53.32,-3.16
 -0.483,0.094,0.891,-78.31,18.49,-13.50
 -0.507,0.040,0.868,-88.67,0.40,-27.91
 0.000,0.000,0.000,-37.54,0.36,-11.48
 0.000,0.000,0.000,-28.21,0.35,-8.49
 0.000,0.000,0.000,-21.22,0.35,-6.24
 0.000,0.000,0.000,-12.04,0.34,-3.29
 0.000,0.000,0.000,-9.08,0.34,-2.34
 0.000,0.000,0.000,-6.87,0.33,-1.63
